     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
     167   1.618453e+04   8.155e+02   4.765e+00   1.258e-01   3.748e+01   1.159e+00    4.362e+02    3.764e+02   4.063e+02   4.063e+02  -1.912e-02  
     168   1.618475e+04   8.406e+02   7.551e+00   1.258e-01   3.800e+01   1.150e+00    4.361e+02    3.765e+02   4.063e+02   4.063e+02  -6.604e-02  
     169   1.618498e+04   8.451e+02   8.722e+00   1.258e-01   3.812e+01   1.148e+00    4.362e+02    3.762e+02   4.062e+02   4.063e+02   6.976e-02  
     170   1.618520e+04   9.028e+02   4.431e+00   1.258e-01   4.019e+01   1.133e+00    4.362e+02    3.763e+02   4.063e+02   4.063e+02  -2.663e-03  
     171   1.618542e+04   8.796e+02   3.382e+00   1.258e-01   4.004e+01   1.159e+00    4.362e+02    3.763e+02   4.063e+02   4.063e+02  -9.227e-03  
     172   1.618565e+04   8.183e+02   5.576e+00   1.258e-01   3.728e+01   1.155e+00    4.362e+02    3.764e+02   4.063e+02   4.063e+02  -8.237e-03  
     173   1.618587e+04   7.991e+02   4.967e+00   1.258e-01   3.655e+01   1.150e+00    4.363e+02    3.764e+02   4.064e+02   4.063e+02  -9.434e-02  
     174   1.618609e+04   8.145e+02   4.548e+00   1.258e-01   3.675e+01   1.139e+00    4.361e+02    3.765e+02   4.063e+02   4.063e+02   1.753e-04  
     175   1.618632e+04   8.708e+02   6.299e+00   1.258e-01   3.975e+01   1.168e+00    4.360e+02    3.765e+02   4.062e+02   4.063e+02   8.247e-02  
     176   1.618654e+04   9.306e+02   4.411e+00   1.258e-01   4.159e+01   1.148e+00    4.363e+02    3.765e+02   4.064e+02   4.063e+02  -8.959e-02  
     177   1.618676e+04   9.002e+02   4.357e+00   1.258e-01   4.107e+01   1.171e+00    4.359e+02    3.765e+02   4.062e+02   4.063e+02   1.028e-01  
     178   1.618699e+04   9.507e+02   3.606e+00   1.258e-01   4.291e+01   1.168e+00    4.361e+02    3.766e+02   4.063e+02   4.063e+02  -2.730e-02  
     179   1.618721e+04   9.201e+02   5.315e+00   1.258e-01   4.233e+01   1.186e+00    4.364e+02    3.765e+02   4.065e+02   4.063e+02  -1.435e-01  
     180   1.618743e+04   9.740e+02   3.633e+00   1.258e-01   4.335e+01   1.153e+00    4.360e+02    3.766e+02   4.063e+02   4.063e+02   1.890e-02  
     181   1.618766e+04   9.431e+02   2.112e+00   1.258e-01   4.312e+01   1.172e+00    4.362e+02    3.765e+02   4.063e+02   4.063e+02   4.961e-03  
     182   1.618788e+04   9.805e+02   4.299e+00   1.258e-01   4.396e+01   1.167e+00    4.362e+02    3.766e+02   4.064e+02   4.063e+02  -4.719e-02  
     183   1.618810e+04   9.880e+02   5.409e+00   1.258e-01   4.454e+01   1.172e+00    4.361e+02    3.766e+02   4.063e+02   4.063e+02  -3.552e-03  
     184   1.618833e+04   9.635e+02   4.486e+00   1.258e-01   4.310e+01   1.159e+00    4.362e+02    3.766e+02   4.064e+02   4.063e+02  -3.255e-02  
     185   1.618855e+04   9.580e+02   3.555e+00   1.258e-01   4.318e+01   1.156e+00    4.363e+02    3.766e+02   4.065e+02   4.064e+02  -1.001e-01  
     186   1.618877e+04   9.566e+02   3.450e+00   1.258e-01   4.277e+01   1.154e+00    4.361e+02    3.766e+02   4.063e+02   4.064e+02   1.482e-02  
     187   1.618900e+04   9.520e+02   3.922e+00   1.258e-01   4.281e+01   1.162e+00    4.363e+02    3.766e+02   4.064e+02   4.064e+02  -6.614e-02  
     188   1.618922e+04   9.408e+02   5.524e+00   1.258e-01   4.233e+01   1.165e+00    4.362e+02    3.765e+02   4.063e+02   4.064e+02   3.135e-02  
     189   1.618944e+04   1.008e+03   0.000e+00   1.258e-01   4.580e+01   1.174e+00    4.363e+02    3.765e+02   4.064e+02   4.064e+02   3.001e-03  
     190   1.618967e+04   9.777e+02   2.307e+00   1.258e-01   4.412e+01   1.172e+00    4.362e+02    3.764e+02   4.063e+02   4.064e+02   1.037e-01  
     191   1.618989e+04   9.124e+02   6.885e+00   1.258e-01   4.171e+01   1.182e+00    4.361e+02    3.767e+02   4.064e+02   4.064e+02   2.257e-03  
     192   1.619011e+04   9.145e+02   4.668e+00   1.258e-01   4.119e+01   1.158e+00    4.362e+02    3.763e+02   4.062e+02   4.064e+02   1.393e-01  
     193   1.619034e+04   9.434e+02   1.777e+00   1.258e-01   4.363e+01   1.186e+00    4.361e+02    3.765e+02   4.063e+02   4.064e+02   4.635e-02  
     194   1.619056e+04   8.279e+02   6.168e+00   1.258e-01   3.779e+01   1.167e+00    4.362e+02    3.766e+02   4.064e+02   4.064e+02  -2.069e-02  
     195   1.619078e+04   8.292e+02   3.488e+00   1.258e-01   3.874e+01   1.185e+00    4.362e+02    3.767e+02   4.065e+02   4.064e+02  -4.893e-02  
     196   1.619101e+04   8.593e+02   2.255e+00   1.258e-01   3.960e+01   1.171e+00    4.361e+02    3.767e+02   4.064e+02   4.064e+02   4.287e-02  
     197   1.619123e+04   9.070e+02   2.601e+00   1.258e-01   4.160e+01   1.173e+00    4.363e+02    3.768e+02   4.065e+02   4.064e+02  -1.086e-01  
     198   1.619146e+04   9.004e+02   5.343e+00   1.258e-01   4.105e+01   1.172e+00    4.363e+02    3.767e+02   4.065e+02   4.064e+02  -4.509e-02  
     199   1.619168e+04   8.942e+02   7.666e+00   1.258e-01   4.070e+01   1.174e+00    4.363e+02    3.767e+02   4.065e+02   4.064e+02  -8.320e-02  
     200   1.619190e+04   9.234e+02   4.938e+00   1.258e-01   4.167e+01   1.165e+00    4.361e+02    3.768e+02   4.065e+02   4.064e+02  -3.553e-02  
     201   1.619213e+04   9.459e+02   5.019e+00   1.258e-01   4.317e+01   1.178e+00    4.361e+02    3.766e+02   4.064e+02   4.064e+02   7.138e-02  
     202   1.619235e+04   9.564e+02   7.010e+00   1.258e-01   4.250e+01   1.151e+00    4.362e+02    3.766e+02   4.064e+02   4.064e+02   4.736e-02  
     203   1.619257e+04   9.978e+02   4.297e+00   1.258e-01   4.467e+01   1.160e+00    4.361e+02    3.768e+02   4.064e+02   4.064e+02   1.461e-02  
     204   1.619280e+04   9.358e+02   4.906e+00   1.258e-01   4.214e+01   1.168e+00    4.362e+02    3.766e+02   4.064e+02   4.064e+02   7.002e-02  
     205   1.619302e+04   9.456e+02   5.946e+00   1.258e-01   4.286e+01   1.171e+00    4.361e+02    3.767e+02   4.064e+02   4.065e+02   4.557e-02  
     206   1.619325e+04   9.147e+02   7.141e+00   1.258e-01   4.105e+01   1.163e+00    4.362e+02    3.766e+02   4.064e+02   4.065e+02   3.959e-02  
     207   1.619347e+04   9.501e+02   7.354e+00   1.258e-01   4.296e+01   1.178e+00    4.361e+02    3.768e+02   4.064e+02   4.065e+02   3.837e-02  
     208   1.619369e+04   9.537e+02   6.328e+00   1.258e-01   4.285e+01   1.168e+00    4.362e+02    3.766e+02   4.064e+02   4.065e+02   7.425e-02  
     209   1.619392e+04   9.504e+02   5.660e+00   1.258e-01   4.306e+01   1.175e+00    4.362e+02    3.770e+02   4.066e+02   4.065e+02  -1.004e-01  
     210   1.619414e+04   9.792e+02   6.887e+00   1.258e-01   4.398e+01   1.176e+00    4.367e+02    3.768e+02   4.068e+02   4.065e+02  -2.913e-01  
     211   1.619436e+04   9.627e+02   1.212e+01   1.258e-01   4.327e+01   1.186e+00    4.369e+02    3.768e+02   4.068e+02   4.065e+02  -3.388e-01  
     212   1.619459e+04   9.128e+02   7.199e+01   1.258e-01   3.642e+01   1.177e+00    4.370e+02    3.768e+02   4.069e+02   4.065e+02  -4.061e-01  
     213   1.619481e+04   1.010e+03   2.091e+02   1.258e-01   3.348e+01   1.198e+00    4.367e+02    3.768e+02   4.068e+02   4.065e+02  -2.844e-01  
     214   1.619504e+04   9.299e+02   3.104e+02   1.258e-01   2.739e+01   1.173e+00    4.366e+02    3.769e+02   4.067e+02   4.065e+02  -2.090e-01  
     215   1.619526e+04   9.136e+02   2.962e+02   1.258e-01   2.755e+01   1.181e+00    4.362e+02    3.769e+02   4.065e+02   4.065e+02  -3.616e-02  
     216   1.619548e+04   8.400e+02   1.752e+02   1.258e-01   2.895e+01   1.174e+00    4.361e+02    3.769e+02   4.065e+02   4.065e+02   2.158e-02  
     217   1.619571e+04   9.320e+02   5.135e+01   1.258e-01   3.885e+01   1.185e+00    4.364e+02    3.769e+02   4.067e+02   4.065e+02  -1.683e-01  
     218   1.619593e+04   9.427e+02   1.212e+01   1.328e-01   4.193e+01   1.168e+00    4.361e+02    3.769e+02   4.065e+02   4.065e+02   8.730e-03  
     219   1.619616e+04   9.402e+02   5.790e+00   1.170e+00   4.263e+01   1.174e+00    4.361e+02    3.768e+02   4.065e+02   4.065e+02   6.474e-02  
     220   1.619638e+04   9.437e+02   4.354e+00   4.306e+01   4.298e+01   1.174e+00    4.361e+02    3.768e+02   4.064e+02   4.065e+02   1.240e-01  
     221   1.619660e+04   9.509e+02   4.389e+00   4.996e+02   4.319e+01   1.172e+00    4.361e+02    3.769e+02   4.065e+02   4.065e+02   2.797e-02  
     222   1.619683e+04   9.221e+02   7.161e+00   1.726e+03   4.170e+01   1.176e+00    4.361e+02    3.770e+02   4.066e+02   4.065e+02  -1.650e-02  
     223   1.619705e+04   9.763e+02   8.683e+00   1.847e+03   4.418e+01   1.190e+00    4.361e+02    3.768e+02   4.065e+02   4.065e+02   6.391e-02  
     224   1.619728e+04   9.081e+02   8.482e+00   6.139e+02   4.120e+01   1.179e+00    4.363e+02    3.768e+02   4.065e+02   4.066e+02   2.065e-02  
     225   1.619750e+04   9.803e+02   3.378e+00   6.107e+01   4.510e+01   1.195e+00    4.361e+02    3.768e+02   4.065e+02   4.066e+02   7.654e-02  
     226   1.619772e+04   9.650e+02   3.595e+00   1.847e+00   4.402e+01   1.182e+00    4.361e+02    3.768e+02   4.064e+02   4.066e+02   1.201e-01  
     227   1.619795e+04   1.002e+03   2.904e+00   1.392e-01   4.607e+01   1.195e+00    4.363e+02    3.771e+02   4.067e+02   4.066e+02  -1.259e-01  
     228   1.619817e+04   9.802e+02   1.167e+00   1.265e-01   4.489e+01   1.180e+00    4.362e+02    3.769e+02   4.065e+02   4.066e+02   3.469e-02  
     229   1.619840e+04   9.649e+02   3.994e+00   1.438e-01   4.411e+01   1.182e+00    4.364e+02    3.769e+02   4.066e+02   4.066e+02  -5.498e-02  
     230   1.619862e+04   9.103e+02   6.954e+00   2.553e-01   4.124e+01   1.173e+00    4.363e+02    3.769e+02   4.066e+02   4.066e+02   4.280e-03  
     231   1.619884e+04   9.216e+02   5.379e+00   3.730e-01   4.255e+01   1.192e+00    4.363e+02    3.769e+02   4.066e+02   4.066e+02  -1.312e-02  
     232   1.619907e+04   8.848e+02   5.911e+00   2.506e-01   4.039e+01   1.171e+00    4.362e+02    3.770e+02   4.066e+02   4.066e+02  -1.533e-02  
     233   1.619929e+04   9.290e+02   5.462e+00   1.425e-01   4.234e+01   1.179e+00    4.362e+02    3.769e+02   4.065e+02   4.066e+02   6.416e-02  
     234   1.619952e+04   9.165e+02   4.905e+00   1.264e-01   4.164e+01   1.171e+00    4.361e+02    3.769e+02   4.065e+02   4.066e+02   1.379e-01  
     235   1.619974e+04   8.512e+02   5.988e+00   1.258e-01   3.924e+01   1.177e+00    4.362e+02    3.770e+02   4.066e+02   4.066e+02   3.739e-02  
     236   1.619997e+04   8.416e+02   3.224e+00   1.258e-01   3.894e+01   1.172e+00    4.362e+02    3.770e+02   4.066e+02   4.066e+02   8.531e-03  
     237   1.620019e+04   8.141e+02   4.510e+00   1.258e-01   3.777e+01   1.172e+00    4.362e+02    3.769e+02   4.066e+02   4.066e+02   5.765e-02  
     238   1.620041e+04   8.471e+02   4.275e+00   1.258e-01   3.919e+01   1.183e+00    4.362e+02    3.770e+02   4.066e+02   4.066e+02   5.839e-02  
     239   1.620064e+04   9.201e+02   4.875e+00   1.258e-01   4.220e+01   1.187e+00    4.361e+02    3.772e+02   4.067e+02   4.066e+02  -2.054e-02  
     240   1.620086e+04   9.186e+02   5.749e+00   1.258e-01   4.185e+01   1.183e+00    4.361e+02    3.769e+02   4.065e+02   4.066e+02   1.250e-01  
     241   1.620109e+04   9.499e+02   4.039e+00   1.258e-01   4.347e+01   1.185e+00    4.361e+02    3.773e+02   4.067e+02   4.066e+02  -5.322e-02  
     242   1.620131e+04   9.755e+02   2.515e+00   1.258e-01   4.446e+01   1.183e+00    4.361e+02    3.767e+02   4.064e+02   4.066e+02   2.578e-01  
     243   1.620154e+04   8.540e+02   5.128e+00   1.258e-01   4.007e+01   1.195e+00    4.360e+02    3.769e+02   4.064e+02   4.067e+02   2.129e-01  
     244   1.620176e+04   8.014e+02   3.872e+00   1.258e-01   3.718e+01   1.175e+00    4.362e+02    3.772e+02   4.067e+02   4.067e+02  -5.324e-02  
     245   1.620199e+04   8.204e+02   2.154e+00   1.258e-01   3.866e+01   1.189e+00    4.362e+02    3.769e+02   4.065e+02   4.067e+02   1.597e-01  
     246   1.620221e+04   7.951e+02   3.520e+00   1.258e-01   3.710e+01   1.177e+00    4.362e+02    3.771e+02   4.067e+02   4.067e+02   1.173e-02  
     247   1.620243e+04   8.372e+02   4.686e+00   1.258e-01   3.938e+01   1.201e+00    4.365e+02    3.770e+02   4.067e+02   4.067e+02  -3.605e-02  
     248   1.620266e+04   8.744e+02   6.390e+00   1.258e-01   4.013e+01   1.178e+00    4.363e+02    3.771e+02   4.067e+02   4.067e+02  -3.731e-02  
     249   1.620288e+04   9.027e+02   3.507e+00   1.258e-01   4.152e+01   1.183e+00    4.361e+02    3.771e+02   4.066e+02   4.067e+02   8.612e-02  
     250   1.620311e+04   8.731e+02   4.156e+00   1.258e-01   4.051e+01   1.188e+00    4.363e+02    3.769e+02   4.066e+02   4.067e+02   1.130e-01  
     251   1.620333e+04   7.667e+02   5.780e+00   1.258e-01   3.604e+01   1.187e+00    4.363e+02    3.772e+02   4.067e+02   4.067e+02  -2.098e-02  
     252   1.620356e+04   7.896e+02   1.932e+00   1.258e-01   3.693e+01   1.171e+00    4.363e+02    3.771e+02   4.067e+02   4.067e+02   3.888e-02  
     253   1.620378e+04   8.218e+02   4.961e+00   1.258e-01   3.830e+01   1.182e+00    4.361e+02    3.769e+02   4.065e+02   4.067e+02   2.232e-01  
     254   1.620401e+04   9.026e+02   2.930e+00   1.258e-01   4.157e+01   1.176e+00    4.363e+02    3.770e+02   4.067e+02   4.067e+02   5.618e-02  
     255   1.620423e+04   9.002e+02   3.766e+00   1.258e-01   4.143e+01   1.184e+00    4.362e+02    3.771e+02   4.066e+02   4.067e+02   8.902e-02  
     256   1.620446e+04   9.082e+02   3.942e+00   1.258e-01   4.183e+01   1.187e+00    4.360e+02    3.769e+02   4.065e+02   4.067e+02   2.487e-01  
     257   1.620468e+04   9.444e+02   4.338e+00   1.258e-01   4.331e+01   1.185e+00    4.362e+02    3.775e+02   4.068e+02   4.067e+02  -9.243e-02  
     258   1.620490e+04   9.088e+02   3.399e+00   1.258e-01   4.181e+01   1.184e+00    4.361e+02    3.771e+02   4.066e+02   4.067e+02   1.290e-01  
     259   1.620513e+04   9.399e+02   2.784e+00   1.258e-01   4.349e+01   1.200e+00    4.361e+02    3.770e+02   4.065e+02   4.067e+02   1.974e-01  
     260   1.620535e+04   9.339e+02   4.191e+00   1.258e-01   4.329e+01   1.201e+00    4.361e+02    3.771e+02   4.066e+02   4.067e+02   1.720e-01  
     261   1.620558e+04   9.056e+02   7.125e+00   1.258e-01   4.181e+01   1.194e+00    4.362e+02    3.772e+02   4.067e+02   4.068e+02   7.833e-02  
     262   1.620580e+04   9.554e+02   4.238e+00   1.258e-01   4.361e+01   1.186e+00    4.363e+02    3.771e+02   4.067e+02   4.068e+02   5.451e-02  
     263   1.620603e+04   9.546e+02   4.859e+00   1.258e-01   4.413e+01   1.203e+00    4.363e+02    3.771e+02   4.067e+02   4.068e+02   5.311e-02  
     264   1.620625e+04   9.253e+02   5.317e+00   1.258e-01   4.257e+01   1.195e+00    4.365e+02    3.771e+02   4.068e+02   4.068e+02  -2.397e-02  
     265   1.620648e+04   9.215e+02   3.285e+00   1.258e-01   4.283e+01   1.196e+00    4.362e+02    3.771e+02   4.067e+02   4.068e+02   1.142e-01  
     266   1.620670e+04   9.549e+02   5.677e+00   1.258e-01   4.320e+01   1.173e+00    4.364e+02    3.770e+02   4.067e+02   4.068e+02   9.423e-02  
     267   1.620693e+04   9.082e+02   6.828e+00   1.258e-01   4.149e+01   1.180e+00    4.361e+02    3.771e+02   4.066e+02   4.068e+02   1.782e-01  
     268   1.620715e+04   9.608e+02   3.560e+00   1.258e-01   4.359e+01   1.174e+00    4.362e+02    3.773e+02   4.067e+02   4.068e+02   4.725e-02  
     269   1.620738e+04   9.857e+02   2.849e+00   1.258e-01   4.497e+01   1.183e+00    4.361e+02    3.771e+02   4.066e+02   4.068e+02   1.708e-01  
     270   1.620760e+04   9.504e+02   5.477e+00   1.258e-01   4.289e+01   1.175e+00    4.360e+02    3.770e+02   4.065e+02   4.068e+02   3.060e-01  
     271   1.620783e+04   9.232e+02   3.467e+00   1.258e-01   4.274e+01   1.194e+00    4.361e+02    3.773e+02   4.067e+02   4.068e+02   1.239e-01  
     272   1.620805e+04   9.404e+02   1.176e+00   1.258e-01   4.308e+01   1.180e+00    4.361e+02    3.771e+02   4.066e+02   4.068e+02   2.278e-01  
     273   1.620828e+04   8.928e+02   3.960e+00   1.258e-01   4.185e+01   1.209e+00    4.361e+02    3.773e+02   4.067e+02   4.068e+02   1.167e-01  
     274   1.620850e+04   8.717e+02   6.440e+00   1.258e-01   4.047e+01   1.202e+00    4.363e+02    3.771e+02   4.067e+02   4.068e+02   1.146e-01  
     275   1.620873e+04   8.275e+02   7.462e+00   1.258e-01   3.883e+01   1.205e+00    4.361e+02    3.772e+02   4.066e+02   4.068e+02   1.860e-01  
     276   1.620895e+04   8.458e+02   8.148e+00   1.258e-01   3.910e+01   1.192e+00    4.364e+02    3.772e+02   4.068e+02   4.068e+02   2.884e-02  
     277   1.620918e+04   7.712e+02   6.744e+00   1.258e-01   3.660e+01   1.205e+00    4.363e+02    3.773e+02   4.068e+02   4.068e+02   5.784e-03  
     278   1.620940e+04   8.219e+02   3.997e+00   1.258e-01   3.869e+01   1.195e+00    4.364e+02    3.772e+02   4.068e+02   4.069e+02   8.662e-02  
     279   1.620963e+04   8.450e+02   7.540e+00   1.258e-01   3.951e+01   1.203e+00    4.362e+02    3.773e+02   4.067e+02   4.069e+02   1.118e-01  
     280   1.620985e+04   8.850e+02   4.507e+00   1.280e-01   4.091e+01   1.185e+00    4.362e+02    3.772e+02   4.067e+02   4.069e+02   1.528e-01  
     281   1.621008e+04   9.366e+02   4.176e+00   1.719e-01   4.304e+01   1.191e+00    4.361e+02    3.772e+02   4.067e+02   4.069e+02   2.037e-01  
     282   1.621030e+04   9.283e+02   5.255e+00   3.819e-01   4.246e+01   1.188e+00    4.361e+02    3.772e+02   4.066e+02   4.069e+02   2.299e-01  
     283   1.621053e+04   9.494e+02   5.150e+00   5.023e-01   4.340e+01   1.187e+00    4.361e+02    3.771e+02   4.066e+02   4.069e+02   2.782e-01  
     284   1.621075e+04   9.185e+02   4.473e+00   2.722e-01   4.197e+01   1.188e+00    4.361e+02    3.772e+02   4.067e+02   4.069e+02   2.229e-01  
     285   1.621098e+04   9.407e+02   4.440e+00   1.409e-01   4.315e+01   1.192e+00    4.362e+02    3.773e+02   4.068e+02   4.069e+02   1.348e-01  
     286   1.621120e+04   9.943e+02   3.231e+00   1.262e-01   4.512e+01   1.183e+00    4.363e+02    3.773e+02   4.068e+02   4.069e+02   1.154e-01  
     287   1.621143e+04   9.549e+02   3.906e+00   1.258e-01   4.402e+01   1.194e+00    4.361e+02    3.774e+02   4.067e+02   4.069e+02   1.633e-01  
     288   1.621165e+04   9.200e+02   2.412e+00   1.258e-01   4.265e+01   1.192e+00    4.362e+02    3.772e+02   4.067e+02   4.069e+02   2.175e-01  
     289   1.621188e+04   9.557e+02   4.749e+00   1.258e-01   4.380e+01   1.191e+00    4.361e+02    3.772e+02   4.066e+02   4.069e+02   2.858e-01  
     290   1.621210e+04   9.062e+02   8.179e+00   1.258e-01   4.152e+01   1.194e+00    4.361e+02    3.773e+02   4.067e+02   4.069e+02   2.251e-01  
     291   1.621233e+04   8.186e+02   6.674e+00   1.258e-01   3.839e+01   1.198e+00    4.361e+02    3.775e+02   4.068e+02   4.069e+02   1.566e-01  
     292   1.621255e+04   7.722e+02   4.644e+00   1.258e-01   3.650e+01   1.192e+00    4.361e+02    3.773e+02   4.067e+02   4.069e+02   2.126e-01  
     293   1.621278e+04   7.576e+02   2.642e+00   1.261e-01   3.589e+01   1.185e+00    4.361e+02    3.774e+02   4.068e+02   4.069e+02   1.657e-01  
     294   1.621300e+04   8.012e+02   3.640e+00   1.375e-01   3.800e+01   1.205e+00    4.361e+02    3.774e+02   4.067e+02   4.069e+02   1.949e-01  
     295   1.621323e+04   8.734e+02   5.186e+00   2.533e-01   4.099e+01   1.208e+00    4.361e+02    3.773e+02   4.067e+02   4.069e+02   2.529e-01  
     296   1.621345e+04   9.167e+02   3.019e+00   4.919e-01   4.264e+01   1.197e+00    4.362e+02    3.772e+02   4.067e+02   4.070e+02   2.606e-01  
     297   1.621368e+04   8.980e+02   5.464e+00   4.040e-01   4.182e+01   1.198e+00    4.365e+02    3.775e+02   4.070e+02   4.070e+02  -4.803e-02  
     298   1.621391e+04   9.502e+02   3.859e+00   1.818e-01   4.348e+01   1.186e+00    4.364e+02    3.773e+02   4.069e+02   4.070e+02   1.151e-01  
     299   1.621413e+04   9.509e+02   2.810e+00   1.288e-01   4.411e+01   1.200e+00    4.368e+02    3.773e+02   4.070e+02   4.070e+02  -6.037e-02  
     300   1.621436e+04   9.372e+02   3.156e+00   1.258e-01   4.303e+01   1.183e+00    4.362e+02    3.774e+02   4.068e+02   4.070e+02   1.733e-01  
     301   1.621458e+04   9.553e+02   1.739e+00   1.258e-01   4.427e+01   1.193e+00    4.363e+02    3.776e+02   4.069e+02   4.070e+02   6.630e-02  
     302   1.621481e+04   9.175e+02   6.523e+00   1.258e-01   4.174e+01   1.178e+00    4.362e+02    3.773e+02   4.068e+02   4.070e+02   2.008e-01  
     303   1.621503e+04   9.168e+02   6.949e+00   1.258e-01   4.214e+01   1.196e+00    4.363e+02    3.774e+02   4.068e+02   4.070e+02   1.726e-01  
     304   1.621526e+04   9.045e+02   5.040e+00   1.258e-01   4.177e+01   1.195e+00    4.362e+02    3.774e+02   4.068e+02   4.070e+02   1.806e-01  
     305   1.621548e+04   9.698e+02   3.004e+00   1.258e-01   4.483e+01   1.197e+00    4.364e+02    3.774e+02   4.069e+02   4.070e+02   1.164e-01  
     306   1.621571e+04   9.594e+02   3.254e+00   1.258e-01   4.393e+01   1.187e+00    4.361e+02    3.772e+02   4.066e+02   4.070e+02   3.660e-01  
     307   1.621593e+04   9.562e+02   4.946e+00   1.258e-01   4.425e+01   1.204e+00    4.361e+02    3.775e+02   4.068e+02   4.070e+02   2.187e-01  
     308   1.621616e+04   9.699e+02   5.399e+00   1.258e-01   4.450e+01   1.196e+00    4.363e+02    3.775e+02   4.069e+02   4.070e+02   1.542e-01  
     309   1.621639e+04   9.747e+02   2.416e+00   1.258e-01   4.527e+01   1.211e+00    4.371e+02    3.774e+02   4.073e+02   4.070e+02  -2.263e-01  
     310   1.621661e+04   9.225e+02   5.979e+00   1.258e-01   4.304e+01   1.212e+00    4.366e+02    3.776e+02   4.071e+02   4.070e+02  -3.893e-02  
     311   1.621684e+04   9.347e+02   5.462e+00   1.258e-01   4.365e+01   1.214e+00    4.368e+02    3.776e+02   4.072e+02   4.070e+02  -1.502e-01  
     312   1.621706e+04   9.530e+02   3.704e+00   1.258e-01   4.391e+01   1.194e+00    4.367e+02    3.774e+02   4.070e+02   4.070e+02   1.601e-02  
     313   1.621729e+04   9.208e+02   6.167e+00   1.258e-01   4.273e+01   1.203e+00    4.369e+02    3.774e+02   4.071e+02   4.071e+02  -8.406e-02  
     314   1.621751e+04   9.257e+02   5.498e+00   1.258e-01   4.247e+01   1.187e+00    4.368e+02    3.775e+02   4.072e+02   4.071e+02  -1.044e-01  
     315   1.621774e+04   9.093e+02   1.557e+00   1.258e-01   4.225e+01   1.184e+00    4.370e+02    3.775e+02   4.073e+02   4.071e+02  -1.944e-01  
     316   1.621797e+04   8.779e+02   1.213e+00   1.258e-01   4.085e+01   1.185e+00    4.369e+02    3.775e+02   4.072e+02   4.071e+02  -1.049e-01  
     317   1.621819e+04   8.364e+02   1.516e+00   1.258e-01   3.948e+01   1.196e+00    4.375e+02    3.774e+02   4.074e+02   4.071e+02  -3.480e-01  
     318   1.621842e+04   8.046e+02   2.963e+00   1.258e-01   3.785e+01   1.189e+00    4.367e+02    3.775e+02   4.071e+02   4.071e+02  -2.885e-02  
     319   1.621864e+04   8.571e+02   3.187e+00   1.258e-01   4.013e+01   1.191e+00    4.368e+02    3.775e+02   4.071e+02   4.071e+02  -2.413e-02  
     320   1.621887e+04   8.430e+02   3.081e+00   1.258e-01   3.922e+01   1.178e+00    4.365e+02    3.775e+02   4.070e+02   4.071e+02   5.058e-02  
     321   1.621909e+04   9.624e+02   2.426e+00   1.258e-01   4.440e+01   1.196e+00    4.368e+02    3.775e+02   4.071e+02   4.071e+02  -2.648e-02  
     322   1.621932e+04   9.308e+02   3.705e+00   1.258e-01   4.310e+01   1.203e+00    4.369e+02    3.776e+02   4.072e+02   4.071e+02  -1.196e-01  
     323   1.621955e+04   9.241e+02   4.976e+00   1.258e-01   4.320e+01   1.211e+00    4.367e+02    3.776e+02   4.072e+02   4.071e+02  -4.095e-02  
     324   1.621977e+04   9.427e+02   3.120e+00   1.258e-01   4.398e+01   1.208e+00    4.369e+02    3.775e+02   4.072e+02   4.071e+02  -6.646e-02  
     325   1.622000e+04   8.686e+02   8.346e+00   1.258e-01   4.024e+01   1.197e+00    4.368e+02    3.776e+02   4.072e+02   4.071e+02  -9.502e-02  
     326   1.622022e+04   8.353e+02   4.696e+00   1.258e-01   3.943e+01   1.203e+00    4.369e+02    3.777e+02   4.073e+02   4.071e+02  -1.718e-01  
     327   1.622045e+04   7.615e+02   2.032e+00   1.258e-01   3.644e+01   1.197e+00    4.368e+02    3.776e+02   4.072e+02   4.071e+02  -5.502e-02  
     328   1.622067e+04   7.614e+02   8.888e-01   1.258e-01   3.664e+01   1.185e+00    4.369e+02    3.775e+02   4.072e+02   4.071e+02  -5.895e-02  
     329   1.622090e+04   8.159e+02   4.011e+00   1.258e-01   3.657e+01   1.137e+00    4.367e+02    3.777e+02   4.072e+02   4.072e+02  -6.298e-02  
     330   1.622113e+04   8.313e+02   7.963e+00   1.258e-01   3.798e+01   1.168e+00    4.369e+02    3.777e+02   4.073e+02   4.072e+02  -9.725e-02  
     331   1.622135e+04   8.929e+02   1.145e+01   1.258e-01   4.031e+01   1.181e+00    4.366e+02    3.776e+02   4.071e+02   4.072e+02   3.844e-02  
     332   1.622158e+04   9.338e+02   1.545e+01   1.258e-01   4.188e+01   1.186e+00    4.365e+02    3.776e+02   4.070e+02   4.072e+02   1.230e-01  
     333   1.622180e+04   9.458e+02   1.100e+01   1.258e-01   4.291e+01   1.192e+00    4.368e+02    3.776e+02   4.072e+02   4.072e+02   7.864e-04  
     334   1.622203e+04   9.807e+02   1.013e+01   1.259e-01   4.422e+01   1.183e+00    4.369e+02    3.777e+02   4.073e+02   4.072e+02  -1.145e-01  
     335   1.622226e+04   9.039e+02   9.972e+00   1.279e-01   4.124e+01   1.188e+00    4.368e+02    3.774e+02   4.071e+02   4.072e+02   6.471e-02  
