     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
     167   1.767853e+04   3.207e+02   5.656e+00   1.258e-01   1.586e+01   1.173e+00    9.867e+02    9.263e+02   9.565e+02   9.566e+02   1.501e-01  
     168   1.767877e+04   3.501e+02   2.648e+00   1.258e-01   1.753e+01   1.189e+00    9.866e+02    9.264e+02   9.565e+02   9.566e+02   1.064e-01  
     169   1.767902e+04   3.456e+02   3.401e+00   1.258e-01   1.718e+01   1.180e+00    9.867e+02    9.264e+02   9.565e+02   9.566e+02   1.867e-02  
     170   1.767926e+04   3.392e+02   1.125e+00   1.258e-01   1.730e+01   1.203e+00    9.870e+02    9.262e+02   9.566e+02   9.565e+02  -7.105e-02  
     171   1.767950e+04   3.513e+02   2.391e+00   1.258e-01   1.750e+01   1.180e+00    9.867e+02    9.262e+02   9.565e+02   9.565e+02   4.122e-02  
     172   1.767975e+04   3.338e+02   2.084e+00   1.258e-01   1.703e+01   1.211e+00    9.868e+02    9.262e+02   9.565e+02   9.565e+02  -4.444e-03  
     173   1.767999e+04   3.149e+02   4.708e+00   1.258e-01   1.595e+01   1.202e+00    9.868e+02    9.263e+02   9.566e+02   9.564e+02  -1.332e-01  
     174   1.768023e+04   3.077e+02   3.357e+00   1.258e-01   1.593e+01   1.227e+00    9.868e+02    9.262e+02   9.565e+02   9.564e+02  -9.058e-02  
     175   1.768047e+04   3.565e+02   2.698e+00   1.258e-01   1.805e+01   1.201e+00    9.864e+02    9.264e+02   9.564e+02   9.564e+02  -1.806e-02  
     176   1.768072e+04   3.354e+02   3.640e+00   1.258e-01   1.737e+01   1.229e+00    9.859e+02    9.260e+02   9.560e+02   9.564e+02   3.991e-01  
     177   1.768096e+04   3.202e+02   1.678e+00   1.258e-01   1.659e+01   1.219e+00    9.860e+02    9.260e+02   9.560e+02   9.563e+02   3.565e-01  
     178   1.768120e+04   2.914e+02   4.604e+00   1.258e-01   1.527e+01   1.243e+00    9.862e+02    9.259e+02   9.561e+02   9.563e+02   2.292e-01  
     179   1.768145e+04   2.751e+02   2.488e+00   1.258e-01   1.441e+01   1.229e+00    9.859e+02    9.261e+02   9.560e+02   9.563e+02   2.849e-01  
     180   1.768169e+04   2.938e+02   4.609e+00   1.258e-01   1.542e+01   1.244e+00    9.862e+02    9.261e+02   9.562e+02   9.562e+02   7.022e-02  
     181   1.768193e+04   2.943e+02   5.652e+00   1.258e-01   1.492e+01   1.201e+00    9.860e+02    9.262e+02   9.561e+02   9.562e+02   8.507e-02  
     182   1.768217e+04   3.186e+02   2.986e+00   1.258e-01   1.643e+01   1.223e+00    9.859e+02    9.262e+02   9.561e+02   9.562e+02   1.160e-01  
     183   1.768242e+04   3.253e+02   5.231e+00   1.258e-01   1.627e+01   1.184e+00    9.861e+02    9.263e+02   9.562e+02   9.561e+02  -4.477e-02  
     184   1.768266e+04   3.072e+02   4.080e+00   1.258e-01   1.549e+01   1.185e+00    9.862e+02    9.260e+02   9.561e+02   9.561e+02  -9.244e-03  
     185   1.768290e+04   3.325e+02   7.898e+00   1.258e-01   1.622e+01   1.166e+00    9.861e+02    9.259e+02   9.560e+02   9.561e+02   8.759e-02  
     186   1.768315e+04   3.673e+02   7.531e+00   1.259e-01   1.816e+01   1.200e+00    9.863e+02    9.258e+02   9.560e+02   9.561e+02   3.310e-02  
     187   1.768339e+04   3.688e+02   4.612e+00   1.614e-01   1.805e+01   1.164e+00    9.861e+02    9.258e+02   9.560e+02   9.560e+02   4.509e-02  
     188   1.768363e+04   3.620e+02   4.312e+00   4.203e+00   1.807e+01   1.192e+00    9.862e+02    9.258e+02   9.560e+02   9.560e+02  -1.795e-02  
     189   1.768388e+04   3.295e+02   5.819e+00   1.007e+02   1.626e+01   1.170e+00    9.859e+02    9.255e+02   9.557e+02   9.560e+02   2.583e-01  
     190   1.768412e+04   3.199e+02   3.345e+00   5.794e+02   1.646e+01   1.217e+00    9.862e+02    9.259e+02   9.561e+02   9.559e+02  -1.113e-01  
     191   1.768436e+04   3.705e+02   3.985e+00   8.803e+02   1.844e+01   1.179e+00    9.861e+02    9.257e+02   9.559e+02   9.559e+02  -8.144e-03  
     192   1.768461e+04   3.580e+02   3.806e+00   3.713e+02   1.842e+01   1.238e+00    9.860e+02    9.259e+02   9.559e+02   9.559e+02  -4.889e-02  
     193   1.768485e+04   3.247e+02   2.272e+00   3.973e+01   1.671e+01   1.217e+00    9.861e+02    9.257e+02   9.559e+02   9.559e+02  -8.076e-02  
     194   1.768509e+04   3.512e+02   2.682e+00   1.078e+00   1.843e+01   1.243e+00    9.859e+02    9.258e+02   9.558e+02   9.558e+02  -1.236e-02  
     195   1.768534e+04   3.666e+02   2.910e+00   1.307e-01   1.871e+01   1.218e+00    9.859e+02    9.256e+02   9.558e+02   9.558e+02   3.192e-02  
     196   1.768558e+04   3.274e+02   7.203e+00   1.258e-01   1.688e+01   1.232e+00    9.859e+02    9.259e+02   9.559e+02   9.558e+02  -1.205e-01  
     197   1.768582e+04   3.181e+02   1.186e+01   1.258e-01   1.580e+01   1.201e+00    9.858e+02    9.256e+02   9.557e+02   9.557e+02   5.082e-02  
     198   1.768607e+04   2.761e+02   6.909e+00   1.258e-01   1.431e+01   1.227e+00    9.858e+02    9.259e+02   9.559e+02   9.557e+02  -1.809e-01  
     199   1.768631e+04   3.468e+02   4.458e+00   1.258e-01   1.721e+01   1.175e+00    9.859e+02    9.257e+02   9.558e+02   9.557e+02  -1.316e-01  
     200   1.768655e+04   3.344e+02   3.670e+00   1.258e-01   1.696e+01   1.199e+00    9.859e+02    9.259e+02   9.559e+02   9.556e+02  -2.365e-01  
     201   1.768680e+04   3.353e+02   3.954e+00   1.258e-01   1.655e+01   1.163e+00    9.859e+02    9.258e+02   9.558e+02   9.556e+02  -1.941e-01  
     202   1.768704e+04   3.254e+02   9.329e-01   1.258e-01   1.653e+01   1.193e+00    9.859e+02    9.261e+02   9.560e+02   9.556e+02  -4.196e-01  
     203   1.768728e+04   3.483e+02   1.827e+00   1.258e-01   1.720e+01   1.164e+00    9.858e+02    9.256e+02   9.557e+02   9.556e+02  -1.512e-01  
     204   1.768753e+04   2.843e+02   3.465e+00   1.258e-01   1.450e+01   1.190e+00    9.857e+02    9.256e+02   9.556e+02   9.555e+02  -1.129e-01  
     205   1.768777e+04   3.051e+02   6.140e+00   1.258e-01   1.502e+01   1.167e+00    9.858e+02    9.252e+02   9.555e+02   9.555e+02   7.528e-03  
     206   1.768801e+04   2.930e+02   7.521e+00   1.258e-01   1.472e+01   1.190e+00    9.857e+02    9.252e+02   9.554e+02   9.555e+02   3.662e-02  
     207   1.768826e+04   3.402e+02   4.381e+00   1.258e-01   1.690e+01   1.177e+00    9.859e+02    9.250e+02   9.554e+02   9.554e+02   2.031e-02  
     208   1.768850e+04   3.382e+02   4.127e+00   1.258e-01   1.714e+01   1.199e+00    9.856e+02    9.252e+02   9.554e+02   9.554e+02  -5.485e-03  
     209   1.768875e+04   3.309e+02   4.766e+00   1.258e-01   1.665e+01   1.195e+00    9.862e+02    9.251e+02   9.557e+02   9.554e+02  -2.732e-01  
     210   1.768899e+04   3.689e+02   2.562e+00   1.258e-01   1.890e+01   1.224e+00    9.859e+02    9.252e+02   9.556e+02   9.554e+02  -2.147e-01  
     211   1.768923e+04   3.234e+02   4.952e+00   1.258e-01   1.637e+01   1.201e+00    9.854e+02    9.249e+02   9.552e+02   9.553e+02   1.578e-01  
     212   1.768948e+04   3.461e+02   3.910e+00   1.258e-01   1.783e+01   1.229e+00    9.851e+02    9.250e+02   9.551e+02   9.553e+02   2.078e-01  
     213   1.768972e+04   3.294e+02   1.234e+00   1.258e-01   1.688e+01   1.197e+00    9.849e+02    9.253e+02   9.551e+02   9.553e+02   1.489e-01  
     214   1.768996e+04   2.960e+02   4.496e+00   1.258e-01   1.543e+01   1.236e+00    9.852e+02    9.249e+02   9.550e+02   9.552e+02   1.970e-01  
     215   1.769021e+04   3.020e+02   3.732e+00   1.258e-01   1.546e+01   1.203e+00    9.849e+02    9.251e+02   9.550e+02   9.552e+02   1.751e-01  
     216   1.769045e+04   2.908e+02   2.391e+00   1.258e-01   1.515e+01   1.226e+00    9.852e+02    9.248e+02   9.550e+02   9.552e+02   1.788e-01  
     217   1.769070e+04   3.417e+02   1.313e+00   1.258e-01   1.751e+01   1.210e+00    9.853e+02    9.250e+02   9.551e+02   9.551e+02   2.121e-02  
     218   1.769094e+04   3.301e+02   4.814e+00   1.258e-01   1.684e+01   1.210e+00    9.849e+02    9.250e+02   9.549e+02   9.551e+02   1.700e-01  
     219   1.769118e+04   3.367e+02   3.291e+00   1.258e-01   1.688e+01   1.187e+00    9.851e+02    9.250e+02   9.551e+02   9.551e+02   3.736e-02  
     220   1.769143e+04   3.870e+02   1.169e-01   1.258e-01   1.944e+01   1.190e+00    9.848e+02    9.251e+02   9.550e+02   9.551e+02   9.164e-02  
     221   1.769167e+04   3.256e+02   5.658e+00   1.258e-01   1.609e+01   1.175e+00    9.850e+02    9.248e+02   9.549e+02   9.550e+02   1.587e-01  
     222   1.769192e+04   3.447e+02   2.753e+00   1.258e-01   1.738e+01   1.198e+00    9.848e+02    9.251e+02   9.550e+02   9.550e+02   3.905e-02  
     223   1.769216e+04   3.453e+02   5.813e+00   1.258e-01   1.688e+01   1.161e+00    9.851e+02    9.246e+02   9.549e+02   9.550e+02   1.175e-01  
     224   1.769240e+04   3.023e+02   6.433e+00   1.258e-01   1.521e+01   1.197e+00    9.849e+02    9.250e+02   9.549e+02   9.549e+02   6.714e-03  
     225   1.769265e+04   3.249e+02   5.511e+00   1.258e-01   1.605e+01   1.170e+00    9.850e+02    9.240e+02   9.545e+02   9.549e+02   4.182e-01  
     226   1.769289e+04   3.426e+02   3.802e+00   1.258e-01   1.745e+01   1.211e+00    9.850e+02    9.242e+02   9.546e+02   9.549e+02   2.538e-01  
     227   1.769314e+04   3.065e+02   4.256e+00   1.258e-01   1.542e+01   1.183e+00    9.849e+02    9.240e+02   9.545e+02   9.549e+02   3.612e-01  
     228   1.769338e+04   2.942e+02   3.714e+00   1.258e-01   1.537e+01   1.240e+00    9.849e+02    9.241e+02   9.545e+02   9.548e+02   2.937e-01  
     229   1.769362e+04   3.489e+02   1.969e+00   1.258e-01   1.794e+01   1.222e+00    9.851e+02    9.244e+02   9.548e+02   9.548e+02   1.206e-02  
     230   1.769387e+04   3.238e+02   2.730e+00   1.258e-01   1.692e+01   1.238e+00    9.850e+02    9.251e+02   9.550e+02   9.548e+02  -2.685e-01  
     231   1.769411e+04   3.374e+02   4.426e+00   1.258e-01   1.725e+01   1.221e+00    9.850e+02    9.246e+02   9.548e+02   9.547e+02  -5.044e-02  
     232   1.769436e+04   3.557e+02   4.704e+00   1.258e-01   1.834e+01   1.242e+00    9.848e+02    9.249e+02   9.549e+02   9.547e+02  -1.593e-01  
     233   1.769460e+04   3.257e+02   3.711e+00   1.258e-01   1.667e+01   1.208e+00    9.848e+02    9.250e+02   9.549e+02   9.547e+02  -2.231e-01  
     234   1.769485e+04   3.370e+02   2.601e+00   1.258e-01   1.740e+01   1.225e+00    9.848e+02    9.249e+02   9.548e+02   9.547e+02  -1.943e-01  
     235   1.769509e+04   3.464e+02   2.891e+00   1.258e-01   1.732e+01   1.183e+00    9.848e+02    9.249e+02   9.549e+02   9.546e+02  -2.466e-01  
     236   1.769534e+04   3.472e+02   2.858e+00   1.258e-01   1.754e+01   1.204e+00    9.848e+02    9.246e+02   9.547e+02   9.546e+02  -1.256e-01  
     237   1.769558e+04   3.342e+02   2.999e+00   1.258e-01   1.653e+01   1.158e+00    9.848e+02    9.247e+02   9.548e+02   9.546e+02  -2.253e-01  
     238   1.769582e+04   3.156e+02   4.089e+00   1.258e-01   1.579e+01   1.178e+00    9.844e+02    9.247e+02   9.545e+02   9.545e+02  -3.766e-03  
     239   1.769607e+04   3.243e+02   1.505e+01   1.258e-01   1.555e+01   1.164e+00    9.848e+02    9.250e+02   9.549e+02   9.545e+02  -3.908e-01  
     240   1.769631e+04   3.040e+02   2.141e+01   1.258e-01   1.456e+01   1.191e+00    9.848e+02    9.248e+02   9.548e+02   9.545e+02  -2.767e-01  
     241   1.769656e+04   2.932e+02   2.177e+01   1.258e-01   1.403e+01   1.176e+00    9.852e+02    9.243e+02   9.547e+02   9.544e+02  -2.807e-01  
     242   1.769680e+04   2.623e+02   1.681e+01   1.258e-01   1.304e+01   1.215e+00    9.848e+02    9.241e+02   9.545e+02   9.544e+02  -7.281e-02  
     243   1.769705e+04   2.695e+02   9.064e+00   1.258e-01   1.351e+01   1.189e+00    9.845e+02    9.241e+02   9.543e+02   9.544e+02   1.057e-01  
     244   1.769729e+04   2.952e+02   3.236e+00   1.258e-01   1.542e+01   1.236e+00    9.842e+02    9.242e+02   9.542e+02   9.544e+02   1.545e-01  
     245   1.769754e+04   3.110e+02   3.742e+00   1.258e-01   1.590e+01   1.208e+00    9.841e+02    9.241e+02   9.541e+02   9.543e+02   2.720e-01  
     246   1.769778e+04   3.162e+02   8.193e+00   1.258e-01   1.625e+01   1.233e+00    9.840e+02    9.240e+02   9.540e+02   9.543e+02   2.771e-01  
     247   1.769803e+04   2.865e+02   2.504e+01   1.258e-01   1.397e+01   1.218e+00    9.840e+02    9.240e+02   9.540e+02   9.543e+02   2.834e-01  
     248   1.769827e+04   3.491e+02   2.802e+01   1.258e-01   1.691e+01   1.235e+00    9.839e+02    9.242e+02   9.540e+02   9.542e+02   2.072e-01  
     249   1.769851e+04   3.483e+02   2.663e+01   1.258e-01   1.670e+01   1.213e+00    9.840e+02    9.241e+02   9.540e+02   9.542e+02   1.849e-01  
     250   1.769876e+04   2.916e+02   1.533e+01   1.258e-01   1.474e+01   1.234e+00    9.840e+02    9.242e+02   9.541e+02   9.542e+02   9.283e-02  
     251   1.769900e+04   3.066e+02   5.718e+00   1.258e-01   1.567e+01   1.213e+00    9.839e+02    9.242e+02   9.541e+02   9.542e+02   8.673e-02  
     252   1.769925e+04   3.015e+02   4.326e+00   1.258e-01   1.534e+01   1.202e+00    9.841e+02    9.239e+02   9.540e+02   9.541e+02   1.715e-01  
     253   1.769949e+04   3.209e+02   3.164e+00   1.258e-01   1.624e+01   1.188e+00    9.838e+02    9.240e+02   9.539e+02   9.541e+02   1.787e-01  
     254   1.769974e+04   3.066e+02   2.565e+00   1.258e-01   1.566e+01   1.202e+00    9.838e+02    9.241e+02   9.540e+02   9.541e+02   1.219e-01  
     255   1.769998e+04   3.207e+02   2.730e+00   1.258e-01   1.607e+01   1.174e+00    9.839e+02    9.240e+02   9.540e+02   9.540e+02   8.412e-02  
     256   1.770023e+04   3.014e+02   6.152e+00   1.258e-01   1.516e+01   1.192e+00    9.842e+02    9.240e+02   9.541e+02   9.540e+02  -1.052e-01  
     257   1.770047e+04   3.311e+02   2.809e+00   1.258e-01   1.659e+01   1.183e+00    9.844e+02    9.242e+02   9.543e+02   9.540e+02  -3.111e-01  
     258   1.770072e+04   3.005e+02   6.821e+00   1.258e-01   1.518e+01   1.203e+00    9.838e+02    9.242e+02   9.540e+02   9.540e+02  -4.048e-02  
     259   1.770096e+04   3.496e+02   3.498e+00   1.258e-01   1.735e+01   1.170e+00    9.842e+02    9.239e+02   9.541e+02   9.539e+02  -1.211e-01  
     260   1.770121e+04   3.512e+02   2.917e+00   1.258e-01   1.777e+01   1.195e+00    9.837e+02    9.240e+02   9.539e+02   9.539e+02   3.546e-02  
     261   1.770145e+04   3.292e+02   3.865e+00   1.258e-01   1.649e+01   1.177e+00    9.841e+02    9.239e+02   9.540e+02   9.539e+02  -1.502e-01  
     262   1.770170e+04   3.003e+02   4.434e+00   1.258e-01   1.548e+01   1.229e+00    9.838e+02    9.241e+02   9.539e+02   9.538e+02  -9.605e-02  
     263   1.770194e+04   3.436e+02   4.395e+00   1.258e-01   1.744e+01   1.205e+00    9.840e+02    9.239e+02   9.539e+02   9.538e+02  -1.254e-01  
     264   1.770219e+04   3.375e+02   3.321e+00   1.258e-01   1.735e+01   1.227e+00    9.838e+02    9.239e+02   9.539e+02   9.538e+02  -7.966e-02  
     265   1.770243e+04   3.348e+02   3.926e+00   1.258e-01   1.707e+01   1.207e+00    9.840e+02    9.236e+02   9.538e+02   9.538e+02  -2.363e-02  
     266   1.770268e+04   2.788e+02   7.543e+00   1.258e-01   1.443e+01   1.232e+00    9.840e+02    9.236e+02   9.538e+02   9.537e+02  -4.990e-02  
     267   1.770292e+04   3.377e+02   3.195e+00   1.258e-01   1.739e+01   1.225e+00    9.839e+02    9.232e+02   9.535e+02   9.537e+02   1.718e-01  
     268   1.770317e+04   3.215e+02   5.820e+00   1.258e-01   1.656e+01   1.230e+00    9.835e+02    9.231e+02   9.533e+02   9.537e+02   3.784e-01  
     269   1.770342e+04   3.156e+02   3.700e+00   1.258e-01   1.616e+01   1.202e+00    9.831e+02    9.229e+02   9.530e+02   9.536e+02   6.269e-01  
     270   1.770366e+04   3.333e+02   5.418e+00   1.258e-01   1.682e+01   1.195e+00    9.832e+02    9.234e+02   9.533e+02   9.536e+02   3.142e-01  
     271   1.770391e+04   3.331e+02   4.348e+00   1.258e-01   1.674e+01   1.190e+00    9.834e+02    9.232e+02   9.533e+02   9.536e+02   3.024e-01  
     272   1.770415e+04   3.520e+02   9.094e-01   1.258e-01   1.795e+01   1.199e+00    9.831e+02    9.232e+02   9.532e+02   9.536e+02   3.855e-01  
     273   1.770440e+04   3.343e+02   4.400e+00   1.258e-01   1.652e+01   1.163e+00    9.833e+02    9.233e+02   9.533e+02   9.535e+02   2.694e-01  
     274   1.770464e+04   3.018e+02   4.157e+00   1.258e-01   1.531e+01   1.196e+00    9.831e+02    9.232e+02   9.531e+02   9.535e+02   3.546e-01  
     275   1.770489e+04   3.276e+02   2.568e+00   1.258e-01   1.628e+01   1.168e+00    9.830e+02    9.235e+02   9.533e+02   9.535e+02   1.862e-01  
     276   1.770513e+04   2.981e+02   2.783e+00   1.258e-01   1.517e+01   1.200e+00    9.830e+02    9.234e+02   9.532e+02   9.534e+02   2.457e-01  
     277   1.770538e+04   2.777e+02   6.086e+00   1.258e-01   1.376e+01   1.162e+00    9.830e+02    9.232e+02   9.531e+02   9.534e+02   3.231e-01  
     278   1.770562e+04   2.384e+02   5.974e+00   1.258e-01   1.222e+01   1.208e+00    9.832e+02    9.234e+02   9.533e+02   9.534e+02   1.092e-01  
     279   1.770587e+04   2.085e+02   2.485e+00   1.258e-01   1.072e+01   1.184e+00    9.830e+02    9.232e+02   9.531e+02   9.534e+02   2.340e-01  
     280   1.770611e+04   1.497e+02   1.975e+00   1.258e-01   8.043e+00   1.224e+00    9.831e+02    9.232e+02   9.532e+02   9.533e+02   1.501e-01  
     281   1.770636e+04   2.194e+02   3.694e+00   1.258e-01   1.149e+01   1.216e+00    9.830e+02    9.235e+02   9.533e+02   9.533e+02   3.414e-02  
     282   1.770661e+04   2.612e+02   6.150e-01   1.258e-01   1.391e+01   1.235e+00    9.830e+02    9.231e+02   9.531e+02   9.533e+02   2.141e-01  
     283   1.770685e+04  -1.923e+01   3.710e+00   1.258e-01   1.045e+00   1.186e+00    9.830e+02    9.235e+02   9.533e+02   9.532e+02  -5.842e-03  
     284   1.770710e+04   3.045e+02   3.783e+00   1.258e-01   1.597e+01   1.243e+00    9.830e+02    9.232e+02   9.531e+02   9.532e+02   1.531e-01  
     285   1.770734e+04   3.063e+02   2.879e+00   1.258e-01   1.598e+01   1.230e+00    9.830e+02    9.231e+02   9.530e+02   9.532e+02   1.846e-01  
     286   1.770759e+04   3.533e+02   2.856e+00   1.258e-01   1.825e+01   1.227e+00    9.827e+02    9.230e+02   9.529e+02   9.532e+02   2.826e-01  
     287   1.770783e+04   3.313e+02   2.998e+00   1.258e-01   1.695e+01   1.218e+00    9.829e+02    9.232e+02   9.530e+02   9.531e+02   9.701e-02  
     288   1.770808e+04   3.081e+02   3.281e+00   1.267e-01   1.589e+01   1.211e+00    9.829e+02    9.230e+02   9.530e+02   9.531e+02   1.534e-01  
     289   1.770833e+04   3.001e+02   6.808e+00   2.588e-01   1.501e+01   1.189e+00    9.829e+02    9.229e+02   9.529e+02   9.531e+02   1.716e-01  
     290   1.770857e+04   3.140e+02   5.623e+00   4.217e+00   1.582e+01   1.197e+00    9.829e+02    9.233e+02   9.531e+02   9.531e+02  -4.368e-02  
     291   1.770882e+04   3.235e+02   4.566e+00   2.611e+01   1.599e+01   1.169e+00    9.827e+02    9.230e+02   9.529e+02   9.530e+02   1.346e-01  
     292   1.770906e+04   3.309e+02   5.572e+00   3.420e+01   1.665e+01   1.202e+00    9.829e+02    9.232e+02   9.530e+02   9.530e+02  -4.256e-02  
     293   1.770931e+04   3.248e+02   4.902e+00   9.351e+00   1.600e+01   1.168e+00    9.829e+02    9.233e+02   9.531e+02   9.530e+02  -1.205e-01  
     294   1.770955e+04   3.045e+02   3.218e+00   6.415e-01   1.553e+01   1.204e+00    9.827e+02    9.231e+02   9.529e+02   9.529e+02   6.986e-02  
     295   1.770980e+04   3.168e+02   5.583e+00   1.317e-01   1.574e+01   1.178e+00    9.829e+02    9.230e+02   9.530e+02   9.529e+02  -4.129e-02  
     296   1.771005e+04   3.070e+02   1.945e+00   1.258e-01   1.585e+01   1.211e+00    9.827e+02    9.231e+02   9.529e+02   9.529e+02  -1.307e-03  
     297   1.771029e+04   2.821e+02   2.708e+00   1.258e-01   1.444e+01   1.204e+00    9.830e+02    9.230e+02   9.530e+02   9.529e+02  -1.229e-01  
     298   1.771054e+04   2.964e+02   2.680e+00   1.258e-01   1.537e+01   1.215e+00    9.827e+02    9.227e+02   9.527e+02   9.528e+02   1.432e-01  
     299   1.771078e+04   3.143e+02   2.309e+00   1.258e-01   1.616e+01   1.210e+00    9.829e+02    9.233e+02   9.531e+02   9.528e+02  -2.719e-01  
     300   1.771103e+04   3.213e+02   3.814e+00   1.258e-01   1.664e+01   1.238e+00    9.820e+02    9.230e+02   9.525e+02   9.528e+02   2.797e-01  
     301   1.771128e+04   3.343e+02   4.060e+00   1.258e-01   1.706e+01   1.210e+00    9.821e+02    9.230e+02   9.526e+02   9.527e+02   1.780e-01  
     302   1.771152e+04   2.929e+02   5.179e+00   1.258e-01   1.527e+01   1.245e+00    9.820e+02    9.232e+02   9.526e+02   9.527e+02   1.265e-01  
     303   1.771177e+04   2.941e+02   4.912e+00   1.258e-01   1.508e+01   1.213e+00    9.824e+02    9.231e+02   9.527e+02   9.527e+02  -4.705e-02  
     304   1.771201e+04   3.067e+02   3.643e+00   1.258e-01   1.601e+01   1.239e+00    9.818e+02    9.231e+02   9.525e+02   9.527e+02   2.049e-01  
     305   1.771226e+04   3.070e+02   3.190e+00   1.258e-01   1.571e+01   1.212e+00    9.821e+02    9.229e+02   9.525e+02   9.526e+02   1.311e-01  
     306   1.771251e+04   3.276e+02   1.673e+00   1.258e-01   1.680e+01   1.210e+00    9.819e+02    9.234e+02   9.527e+02   9.526e+02  -5.517e-02  
     307   1.771275e+04   3.332e+02   4.206e+00   1.258e-01   1.685e+01   1.197e+00    9.821e+02    9.232e+02   9.526e+02   9.526e+02  -6.047e-02  
     308   1.771300e+04   3.260e+02   6.762e+00   1.258e-01   1.632e+01   1.191e+00    9.819e+02    9.231e+02   9.525e+02   9.525e+02   7.583e-02  
     309   1.771325e+04   3.273e+02   4.006e+00   1.258e-01   1.632e+01   1.178e+00    9.820e+02    9.230e+02   9.525e+02   9.525e+02  -1.894e-02  
     310   1.771349e+04   3.120e+02   5.034e+00   1.258e-01   1.572e+01   1.182e+00    9.820e+02    9.231e+02   9.525e+02   9.525e+02  -4.547e-02  
     311   1.771374e+04   3.447e+02   4.054e+00   1.258e-01   1.705e+01   1.175e+00    9.823e+02    9.229e+02   9.526e+02   9.525e+02  -1.100e-01  
     312   1.771399e+04   3.294e+02   4.173e+00   1.258e-01   1.644e+01   1.174e+00    9.820e+02    9.230e+02   9.525e+02   9.524e+02  -6.074e-02  
     313   1.771423e+04   3.258e+02   4.858e+00   1.258e-01   1.608e+01   1.167e+00    9.821e+02    9.229e+02   9.525e+02   9.524e+02  -6.999e-02  
     314   1.771448e+04   3.528e+02   1.936e+00   1.258e-01   1.795e+01   1.208e+00    9.820e+02    9.233e+02   9.526e+02   9.524e+02  -2.638e-01  
     315   1.771472e+04   3.145e+02   4.663e+00   1.258e-01   1.572e+01   1.187e+00    9.823e+02    9.231e+02   9.527e+02   9.524e+02  -3.050e-01  
     316   1.771497e+04   3.412e+02   2.142e+00   1.258e-01   1.756e+01   1.215e+00    9.819e+02    9.230e+02   9.524e+02   9.523e+02  -1.222e-01  
     317   1.771522e+04   3.309e+02   3.621e+00   1.258e-01   1.685e+01   1.206e+00    9.819e+02    9.232e+02   9.526e+02   9.523e+02  -2.604e-01  
     318   1.771546e+04   3.174e+02   3.525e+00   1.258e-01   1.634e+01   1.213e+00    9.823e+02    9.224e+02   9.524e+02   9.523e+02  -1.122e-01  
     319   1.771571e+04   3.540e+02   1.212e+00   1.258e-01   1.831e+01   1.225e+00    9.820e+02    9.223e+02   9.522e+02   9.522e+02   8.674e-02  
     320   1.771596e+04   3.294e+02   3.405e+00   1.258e-01   1.713e+01   1.228e+00    9.819e+02    9.220e+02   9.520e+02   9.522e+02   2.328e-01  
     321   1.771620e+04   3.112e+02   4.257e+00   1.258e-01   1.607e+01   1.223e+00    9.821e+02    9.222e+02   9.522e+02   9.522e+02   4.538e-03  
     322   1.771645e+04   3.282e+02   4.821e+00   1.258e-01   1.700e+01   1.236e+00    9.820e+02    9.222e+02   9.521e+02   9.522e+02   7.206e-02  
     323   1.771670e+04   2.811e+02   4.700e+00   1.258e-01   1.433e+01   1.193e+00    9.820e+02    9.222e+02   9.521e+02   9.521e+02   5.947e-03  
     324   1.771694e+04   3.127e+02   5.758e+00   1.258e-01   1.583e+01   1.199e+00    9.817e+02    9.224e+02   9.521e+02   9.521e+02   2.144e-02  
     325   1.771719e+04   3.427e+02   3.311e+00   1.260e-01   1.704e+01   1.169e+00    9.821e+02    9.222e+02   9.521e+02   9.521e+02  -3.693e-02  
     326   1.771744e+04   2.951e+02   4.629e+00   1.929e-01   1.485e+01   1.187e+00    9.818e+02    9.223e+02   9.520e+02   9.520e+02   8.939e-03  
     327   1.771768e+04   4.179e+02   2.194e+00   4.432e+00   2.053e+01   1.179e+00    9.820e+02    9.223e+02   9.522e+02   9.520e+02  -1.567e-01  
     328   1.771793e+04   3.180e+02   3.164e+00   5.798e+01   1.586e+01   1.175e+00    9.820e+02    9.222e+02   9.521e+02   9.520e+02  -1.112e-01  
     329   1.771818e+04   3.252e+02   3.661e+00   1.848e+02   1.601e+01   1.162e+00    9.820e+02    9.224e+02   9.522e+02   9.520e+02  -2.295e-01  
     330   1.771842e+04   3.018e+02   6.595e+00   2.184e+02   1.509e+01   1.192e+00    9.816e+02    9.222e+02   9.519e+02   9.519e+02   4.603e-02  
     331   1.771867e+04   3.232e+02   4.437e+00   1.180e+02   1.600e+01   1.166e+00    9.819e+02    9.220e+02   9.520e+02   9.519e+02  -4.112e-02  
     332   1.771892e+04   3.233e+02   1.192e+00   1.801e+01   1.656e+01   1.207e+00    9.816e+02    9.220e+02   9.518e+02   9.519e+02   1.126e-01  
     333   1.771916e+04   3.160e+02   3.632e+00   7.137e-01   1.590e+01   1.185e+00    9.818e+02    9.218e+02   9.518e+02   9.519e+02   7.409e-02  
     334   1.771941e+04   3.365e+02   1.793e+00   1.298e-01   1.747e+01   1.231e+00    9.822e+02    9.220e+02   9.521e+02   9.518e+02  -2.585e-01  
     335   1.771966e+04   3.328e+02   3.419e+00   1.258e-01   1.694e+01   1.207e+00    9.819e+02    9.219e+02   9.519e+02   9.518e+02  -1.387e-01  
