     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
     167   1.689833e+04   6.656e+02   8.031e+00   1.258e-01   2.996e+01   1.128e+00    6.984e+02    6.384e+02   6.684e+02   6.685e+02   3.767e-02  
     168   1.689856e+04   6.369e+02   8.544e+00   1.258e-01   2.878e+01   1.130e+00    6.982e+02    6.384e+02   6.683e+02   6.684e+02   1.308e-01  
     169   1.689880e+04   6.692e+02   7.088e+00   1.258e-01   3.046e+01   1.143e+00    6.981e+02    6.385e+02   6.683e+02   6.684e+02   1.210e-01  
     170   1.689903e+04   6.350e+02   7.489e+00   1.258e-01   2.904e+01   1.142e+00    6.982e+02    6.386e+02   6.684e+02   6.684e+02   4.862e-03  
     171   1.689926e+04   6.645e+02   6.856e+00   1.258e-01   3.055e+01   1.152e+00    6.980e+02    6.385e+02   6.682e+02   6.684e+02   1.895e-01  
     172   1.689949e+04   6.600e+02   7.303e+00   1.258e-01   3.023e+01   1.146e+00    6.980e+02    6.385e+02   6.683e+02   6.684e+02   1.321e-01  
     173   1.689973e+04   6.438e+02   1.092e+01   1.258e-01   2.935e+01   1.151e+00    6.980e+02    6.383e+02   6.682e+02   6.684e+02   2.058e-01  
     174   1.689996e+04   6.648e+02   9.436e+00   1.258e-01   3.026e+01   1.150e+00    6.980e+02    6.385e+02   6.682e+02   6.684e+02   1.378e-01  
     175   1.690019e+04   6.463e+02   1.075e+01   1.258e-01   2.956e+01   1.153e+00    6.979e+02    6.383e+02   6.681e+02   6.684e+02   2.339e-01  
     176   1.690042e+04   6.238e+02   1.114e+01   1.258e-01   2.831e+01   1.138e+00    6.982e+02    6.385e+02   6.683e+02   6.683e+02   9.862e-03  
     177   1.690066e+04   6.285e+02   8.910e+00   1.258e-01   2.878e+01   1.144e+00    6.980e+02    6.385e+02   6.682e+02   6.683e+02   8.721e-02  
     178   1.690089e+04   6.783e+02   5.970e+00   1.258e-01   3.075e+01   1.128e+00    6.979e+02    6.381e+02   6.680e+02   6.683e+02   2.989e-01  
     179   1.690112e+04   6.420e+02   8.181e+00   1.258e-01   2.919e+01   1.136e+00    6.980e+02    6.388e+02   6.684e+02   6.683e+02  -6.006e-02  
     180   1.690135e+04   6.829e+02   8.446e+00   1.258e-01   3.063e+01   1.130e+00    6.981e+02    6.382e+02   6.682e+02   6.683e+02   1.189e-01  
     181   1.690159e+04   6.863e+02   6.096e+00   1.258e-01   3.121e+01   1.137e+00    6.983e+02    6.383e+02   6.683e+02   6.683e+02  -4.827e-02  
     182   1.690182e+04   6.661e+02   8.769e+00   1.264e-01   3.010e+01   1.134e+00    6.989e+02    6.384e+02   6.686e+02   6.683e+02  -3.471e-01  
     183   1.690205e+04   6.663e+02   9.058e+00   3.654e-01   3.017e+01   1.136e+00    6.990e+02    6.383e+02   6.686e+02   6.683e+02  -3.589e-01  
     184   1.690229e+04   6.531e+02   1.139e+01   2.274e+01   2.942e+01   1.139e+00    6.989e+02    6.382e+02   6.686e+02   6.683e+02  -3.188e-01  
     185   1.690252e+04   6.201e+02   1.260e+01   5.034e+02   2.827e+01   1.147e+00    6.980e+02    6.384e+02   6.682e+02   6.682e+02   6.332e-02  
     186   1.690275e+04   6.365e+02   1.261e+01   2.734e+03   2.880e+01   1.143e+00    6.980e+02    6.383e+02   6.681e+02   6.682e+02   9.287e-02  
     187   1.690298e+04   6.633e+02   1.290e+01   4.585e+03   3.030e+01   1.164e+00    6.979e+02    6.384e+02   6.682e+02   6.682e+02   6.010e-02  
     188   1.690322e+04   6.809e+02   2.336e+01   4.352e+03   2.998e+01   1.152e+00    6.981e+02    6.384e+02   6.682e+02   6.682e+02  -1.499e-02  
     189   1.690345e+04   6.845e+02   1.242e+02   2.020e+03   2.506e+01   1.163e+00    6.980e+02    6.382e+02   6.681e+02   6.682e+02   8.973e-02  
     190   1.690368e+04   7.003e+02   3.159e+02   2.631e+02   2.015e+01   1.150e+00    6.981e+02    6.381e+02   6.681e+02   6.682e+02   9.107e-02  
     191   1.690392e+04   6.872e+02   5.096e+02   8.606e+00   1.687e+01   1.150e+00    6.979e+02    6.381e+02   6.680e+02   6.682e+02   1.470e-01  
     192   1.690415e+04   4.935e+02   5.511e+02   2.059e-01   1.188e+01   1.157e+00    6.982e+02    6.383e+02   6.683e+02   6.682e+02  -1.221e-01  
     193   1.690438e+04   5.997e+02   3.985e+02   1.262e-01   1.629e+01   1.170e+00    6.981e+02    6.380e+02   6.681e+02   6.681e+02   7.063e-02  
     194   1.690461e+04   6.291e+02   1.949e+02   1.258e-01   2.091e+01   1.156e+00    6.979e+02    6.382e+02   6.681e+02   6.681e+02   7.601e-02  
     195   1.690485e+04   6.878e+02   5.164e+01   1.258e-01   2.855e+01   1.148e+00    6.980e+02    6.386e+02   6.683e+02   6.681e+02  -1.555e-01  
     196   1.690508e+04   6.386e+02   1.471e+01   1.258e-01   2.851e+01   1.136e+00    6.979e+02    6.382e+02   6.680e+02   6.681e+02   8.856e-02  
     197   1.690531e+04   6.311e+02   1.112e+01   1.258e-01   2.892e+01   1.151e+00    6.977e+02    6.383e+02   6.680e+02   6.681e+02   1.421e-01  
     198   1.690555e+04   6.339e+02   9.462e+00   1.258e-01   2.871e+01   1.133e+00    6.982e+02    6.382e+02   6.682e+02   6.681e+02  -1.216e-01  
     199   1.690578e+04   6.067e+02   6.985e+00   1.262e-01   2.802e+01   1.142e+00    6.978e+02    6.382e+02   6.680e+02   6.681e+02   7.099e-02  
     200   1.690601e+04   6.368e+02   8.005e+00   1.608e-01   2.892e+01   1.131e+00    6.979e+02    6.382e+02   6.680e+02   6.681e+02   3.188e-02  
     201   1.690625e+04   5.944e+02   8.115e+00   8.759e-01   2.725e+01   1.134e+00    6.979e+02    6.384e+02   6.682e+02   6.681e+02  -1.054e-01  
     202   1.690648e+04   6.152e+02   7.405e+00   3.891e+00   2.800e+01   1.130e+00    6.979e+02    6.379e+02   6.679e+02   6.680e+02   1.505e-01  
     203   1.690671e+04   6.703e+02   2.896e+00   4.559e+00   3.103e+01   1.145e+00    6.979e+02    6.379e+02   6.679e+02   6.680e+02   1.159e-01  
     204   1.690695e+04   6.266e+02   6.602e+00   1.350e+00   2.879e+01   1.138e+00    6.979e+02    6.379e+02   6.679e+02   6.680e+02   9.811e-02  
     205   1.690718e+04   6.254e+02   7.191e+00   2.050e-01   2.902e+01   1.158e+00    6.978e+02    6.379e+02   6.679e+02   6.680e+02   1.310e-01  
     206   1.690741e+04   6.027e+02   1.095e+01   1.270e-01   2.792e+01   1.163e+00    6.979e+02    6.380e+02   6.680e+02   6.680e+02   3.519e-02  
     207   1.690765e+04   6.360e+02   1.434e+01   1.258e-01   2.915e+01   1.165e+00    6.980e+02    6.383e+02   6.681e+02   6.680e+02  -1.493e-01  
     208   1.690788e+04   6.704e+02   1.370e+01   1.258e-01   3.053e+01   1.166e+00    6.978e+02    6.384e+02   6.681e+02   6.680e+02  -1.513e-01  
     209   1.690811e+04   6.318e+02   1.171e+01   1.258e-01   2.929e+01   1.174e+00    6.979e+02    6.381e+02   6.680e+02   6.680e+02   4.900e-03  
     210   1.690835e+04   5.740e+02   1.111e+01   1.258e-01   2.656e+01   1.157e+00    6.978e+02    6.382e+02   6.680e+02   6.679e+02  -5.250e-02  
     211   1.690858e+04   6.193e+02   9.718e+00   1.261e-01   2.897e+01   1.172e+00    6.977e+02    6.380e+02   6.678e+02   6.679e+02   8.588e-02  
     212   1.690881e+04   6.289e+02   9.391e+00   1.558e-01   2.897e+01   1.155e+00    6.980e+02    6.379e+02   6.679e+02   6.679e+02  -6.587e-03  
     213   1.690905e+04   6.463e+02   1.063e+01   8.071e-01   2.938e+01   1.148e+00    6.978e+02    6.379e+02   6.678e+02   6.679e+02   8.001e-02  
     214   1.690928e+04   5.927e+02   1.444e+01   3.754e+00   2.680e+01   1.140e+00    6.977e+02    6.381e+02   6.679e+02   6.679e+02  -4.630e-02  
     215   1.690951e+04   6.344e+02   1.398e+01   4.656e+00   2.883e+01   1.148e+00    6.978e+02    6.381e+02   6.679e+02   6.679e+02  -1.635e-02  
     216   1.690975e+04   6.334e+02   1.054e+01   1.452e+00   2.852e+01   1.130e+00    6.978e+02    6.377e+02   6.677e+02   6.679e+02   1.482e-01  
     217   1.690998e+04   6.236e+02   1.042e+01   2.169e-01   2.850e+01   1.149e+00    6.977e+02    6.379e+02   6.678e+02   6.679e+02   5.497e-02  
     218   1.691021e+04   6.705e+02   7.150e+00   1.273e-01   3.075e+01   1.152e+00    6.977e+02    6.381e+02   6.679e+02   6.679e+02  -4.793e-02  
     219   1.691045e+04   6.302e+02   1.065e+01   1.258e-01   2.914e+01   1.165e+00    6.977e+02    6.378e+02   6.678e+02   6.678e+02   7.942e-02  
     220   1.691068e+04   6.048e+02   1.333e+01   1.258e-01   2.767e+01   1.149e+00    6.977e+02    6.379e+02   6.678e+02   6.678e+02   4.481e-02  
     221   1.691091e+04   6.348e+02   1.100e+01   1.258e-01   2.928e+01   1.164e+00    6.976e+02    6.380e+02   6.678e+02   6.678e+02   3.293e-02  
     222   1.691115e+04   6.767e+02   6.288e+00   1.258e-01   3.151e+01   1.169e+00    6.977e+02    6.380e+02   6.679e+02   6.678e+02  -7.298e-02  
     223   1.691138e+04   6.554e+02   6.448e+00   1.258e-01   3.091e+01   1.182e+00    6.977e+02    6.379e+02   6.678e+02   6.678e+02  -2.147e-02  
     224   1.691161e+04   6.449e+02   7.789e+00   1.258e-01   3.008e+01   1.168e+00    6.976e+02    6.378e+02   6.677e+02   6.678e+02   5.598e-02  
     225   1.691185e+04   6.521e+02   6.841e+00   1.258e-01   3.043e+01   1.170e+00    6.975e+02    6.379e+02   6.677e+02   6.678e+02   6.951e-02  
     226   1.691208e+04   6.416e+02   1.053e+01   1.258e-01   2.980e+01   1.173e+00    6.975e+02    6.379e+02   6.677e+02   6.678e+02   6.355e-02  
     227   1.691232e+04   6.518e+02   8.954e+00   1.258e-01   3.036e+01   1.170e+00    6.975e+02    6.379e+02   6.677e+02   6.678e+02   2.602e-02  
     228   1.691255e+04   6.566e+02   7.355e+00   1.258e-01   3.038e+01   1.157e+00    6.978e+02    6.377e+02   6.678e+02   6.677e+02  -1.128e-02  
     229   1.691278e+04   6.661e+02   6.532e+00   1.258e-01   3.072e+01   1.152e+00    6.976e+02    6.380e+02   6.678e+02   6.677e+02  -6.659e-02  
     230   1.691302e+04   6.395e+02   9.316e+00   1.258e-01   2.931e+01   1.153e+00    6.980e+02    6.379e+02   6.679e+02   6.677e+02  -2.099e-01  
     231   1.691325e+04   6.388e+02   9.282e+00   1.258e-01   2.945e+01   1.158e+00    6.976e+02    6.377e+02   6.676e+02   6.677e+02   5.684e-02  
     232   1.691348e+04   6.124e+02   9.652e+00   1.258e-01   2.808e+01   1.149e+00    6.980e+02    6.379e+02   6.679e+02   6.677e+02  -2.315e-01  
     233   1.691372e+04   6.099e+02   8.758e+00   1.258e-01   2.825e+01   1.156e+00    6.974e+02    6.380e+02   6.677e+02   6.677e+02   7.264e-03  
     234   1.691395e+04   6.361e+02   9.123e+00   1.258e-01   2.917e+01   1.146e+00    6.970e+02    6.377e+02   6.674e+02   6.677e+02   3.031e-01  
     235   1.691419e+04   6.404e+02   9.386e+00   1.258e-01   2.935e+01   1.148e+00    6.971e+02    6.379e+02   6.675e+02   6.677e+02   2.039e-01  
     236   1.691442e+04   6.755e+02   1.096e+01   1.258e-01   3.073e+01   1.148e+00    6.969e+02    6.379e+02   6.674e+02   6.676e+02   2.513e-01  
     237   1.691465e+04   6.295e+02   9.757e+00   1.258e-01   2.897e+01   1.155e+00    6.970e+02    6.380e+02   6.675e+02   6.676e+02   1.598e-01  
     238   1.691489e+04   6.229e+02   7.626e+00   1.258e-01   2.891e+01   1.160e+00    6.974e+02    6.374e+02   6.674e+02   6.676e+02   1.939e-01  
     239   1.691512e+04   6.196e+02   7.909e+00   1.258e-01   2.890e+01   1.167e+00    6.975e+02    6.379e+02   6.677e+02   6.676e+02  -4.559e-02  
     240   1.691536e+04   6.355e+02   5.836e+00   1.258e-01   2.991e+01   1.172e+00    6.981e+02    6.375e+02   6.678e+02   6.676e+02  -2.065e-01  
     241   1.691559e+04   6.174e+02   6.617e+00   1.258e-01   2.910e+01   1.173e+00    6.980e+02    6.378e+02   6.679e+02   6.676e+02  -2.837e-01  
     242   1.691582e+04   6.166e+02   8.132e+00   1.258e-01   2.896e+01   1.174e+00    6.973e+02    6.378e+02   6.675e+02   6.676e+02   3.749e-02  
     243   1.691606e+04   6.532e+02   5.645e+00   1.258e-01   3.071e+01   1.173e+00    6.975e+02    6.379e+02   6.677e+02   6.676e+02  -1.279e-01  
     244   1.691629e+04   6.453e+02   8.389e+00   1.258e-01   3.003e+01   1.164e+00    6.974e+02    6.377e+02   6.676e+02   6.676e+02  -1.443e-02  
     245   1.691653e+04   6.352e+02   6.545e+00   1.258e-01   2.993e+01   1.175e+00    6.970e+02    6.376e+02   6.673e+02   6.675e+02   2.467e-01  
     246   1.691676e+04   6.622e+02   5.752e+00   1.258e-01   3.095e+01   1.168e+00    6.969e+02    6.381e+02   6.675e+02   6.675e+02   5.113e-02  
     247   1.691699e+04   6.395e+02   7.547e+00   1.258e-01   2.984e+01   1.167e+00    6.979e+02    6.379e+02   6.679e+02   6.675e+02  -3.818e-01  
     248   1.691723e+04   6.430e+02   6.794e+00   1.258e-01   2.988e+01   1.156e+00    6.980e+02    6.378e+02   6.679e+02   6.675e+02  -3.925e-01  
     249   1.691746e+04   6.367e+02   7.005e+00   1.258e-01   2.935e+01   1.145e+00    6.979e+02    6.378e+02   6.678e+02   6.675e+02  -3.442e-01  
     250   1.691770e+04   6.825e+02   5.628e+00   1.258e-01   3.135e+01   1.150e+00    6.977e+02    6.380e+02   6.678e+02   6.675e+02  -3.477e-01  
     251   1.691793e+04   6.415e+02   5.501e+00   1.258e-01   2.976e+01   1.150e+00    6.979e+02    6.379e+02   6.679e+02   6.675e+02  -4.446e-01  
     252   1.691817e+04   6.440e+02   7.292e+00   1.258e-01   2.955e+01   1.145e+00    6.974e+02    6.377e+02   6.676e+02   6.675e+02  -8.283e-02  
     253   1.691840e+04   6.191e+02   6.856e+00   1.258e-01   2.877e+01   1.156e+00    6.970e+02    6.376e+02   6.673e+02   6.675e+02   1.694e-01  
     254   1.691863e+04   6.530e+02   7.507e+00   1.258e-01   3.033e+01   1.165e+00    6.971e+02    6.376e+02   6.673e+02   6.674e+02   9.908e-02  
     255   1.691887e+04   6.128e+02   7.750e+00   1.258e-01   2.869e+01   1.166e+00    6.971e+02    6.376e+02   6.673e+02   6.674e+02   9.121e-02  
     256   1.691910e+04   6.202e+02   7.532e+00   1.258e-01   2.896e+01   1.163e+00    6.972e+02    6.377e+02   6.674e+02   6.674e+02  -1.588e-02  
     257   1.691934e+04   6.439e+02   6.555e+00   1.258e-01   3.046e+01   1.186e+00    6.970e+02    6.376e+02   6.673e+02   6.674e+02   1.379e-01  
     258   1.691957e+04   6.222e+02   7.202e+00   1.258e-01   2.942e+01   1.183e+00    6.970e+02    6.376e+02   6.673e+02   6.674e+02   1.065e-01  
     259   1.691981e+04   6.273e+02   8.139e+00   1.258e-01   2.988e+01   1.194e+00    6.970e+02    6.376e+02   6.673e+02   6.674e+02   1.002e-01  
     260   1.692004e+04   6.333e+02   6.424e+00   1.258e-01   2.997e+01   1.182e+00    6.971e+02    6.375e+02   6.673e+02   6.674e+02   7.958e-02  
     261   1.692027e+04   6.413e+02   7.762e+00   1.258e-01   3.024e+01   1.183e+00    6.969e+02    6.376e+02   6.672e+02   6.674e+02   1.271e-01  
     262   1.692051e+04   6.572e+02   7.894e+00   1.258e-01   3.067e+01   1.171e+00    6.971e+02    6.376e+02   6.673e+02   6.674e+02   1.131e-02  
     263   1.692074e+04   6.469e+02   8.276e+00   1.258e-01   2.999e+01   1.161e+00    6.969e+02    6.374e+02   6.672e+02   6.673e+02   1.841e-01  
     264   1.692098e+04   6.944e+02   6.947e+00   1.258e-01   3.165e+01   1.146e+00    6.970e+02    6.376e+02   6.673e+02   6.673e+02  -3.217e-03  
     265   1.692121e+04   6.687e+02   6.441e+00   1.258e-01   3.118e+01   1.172e+00    6.969e+02    6.375e+02   6.672e+02   6.673e+02   1.212e-01  
     266   1.692145e+04   6.424e+02   7.806e+00   1.258e-01   2.959e+01   1.156e+00    6.970e+02    6.375e+02   6.673e+02   6.673e+02   4.314e-02  
     267   1.692168e+04   6.602e+02   8.344e+00   1.258e-01   3.044e+01   1.160e+00    6.970e+02    6.375e+02   6.672e+02   6.673e+02   5.195e-02  
     268   1.692192e+04   6.263e+02   6.853e+00   1.258e-01   2.898e+01   1.153e+00    6.971e+02    6.376e+02   6.673e+02   6.673e+02  -5.287e-02  
     269   1.692215e+04   6.360e+02   9.130e+00   1.258e-01   2.950e+01   1.170e+00    6.970e+02    6.376e+02   6.673e+02   6.673e+02  -1.969e-02  
     270   1.692239e+04   6.291e+02   8.306e+00   1.258e-01   2.920e+01   1.167e+00    6.970e+02    6.374e+02   6.672e+02   6.673e+02   4.642e-02  
     271   1.692262e+04   6.651e+02   5.819e+00   1.258e-01   3.129e+01   1.178e+00    6.971e+02    6.375e+02   6.673e+02   6.673e+02  -3.249e-02  
     272   1.692285e+04   6.379e+02   8.563e+00   1.258e-01   2.979e+01   1.172e+00    6.969e+02    6.374e+02   6.671e+02   6.672e+02   9.909e-02  
     273   1.692309e+04   7.093e+02   7.189e+00   1.258e-01   3.294e+01   1.173e+00    6.969e+02    6.375e+02   6.672e+02   6.672e+02   1.953e-02  
     274   1.692332e+04   6.208e+02   7.448e+00   1.258e-01   2.938e+01   1.182e+00    6.971e+02    6.374e+02   6.672e+02   6.672e+02  -2.036e-02  
     275   1.692356e+04   5.878e+02   6.861e+00   1.258e-01   2.804e+01   1.183e+00    6.968e+02    6.375e+02   6.672e+02   6.672e+02   5.144e-02  
     276   1.692379e+04   6.458e+02   7.821e+00   1.258e-01   3.033e+01   1.181e+00    6.969e+02    6.374e+02   6.672e+02   6.672e+02   2.724e-02  
     277   1.692403e+04   6.717e+02   8.061e+00   1.258e-01   3.151e+01   1.182e+00    6.969e+02    6.374e+02   6.671e+02   6.672e+02   5.529e-02  
     278   1.692426e+04   6.630e+02   8.260e+00   1.258e-01   3.065e+01   1.159e+00    6.971e+02    6.376e+02   6.673e+02   6.672e+02  -1.259e-01  
     279   1.692450e+04   6.383e+02   6.806e+00   1.258e-01   3.005e+01   1.173e+00    6.968e+02    6.374e+02   6.671e+02   6.672e+02   5.575e-02  
     280   1.692473e+04   6.477e+02   9.311e+00   1.258e-01   2.986e+01   1.159e+00    6.970e+02    6.374e+02   6.672e+02   6.672e+02  -1.508e-02  
     281   1.692497e+04   6.066e+02   1.138e+01   1.258e-01   2.831e+01   1.176e+00    6.971e+02    6.375e+02   6.673e+02   6.671e+02  -1.199e-01  
     282   1.692520e+04   6.227e+02   8.724e+00   1.258e-01   2.885e+01   1.158e+00    6.969e+02    6.376e+02   6.672e+02   6.671e+02  -7.561e-02  
     283   1.692544e+04   6.666e+02   7.411e+00   1.258e-01   3.104e+01   1.168e+00    6.968e+02    6.374e+02   6.671e+02   6.671e+02   3.579e-02  
     284   1.692567e+04   6.351e+02   1.033e+01   1.258e-01   2.928e+01   1.158e+00    6.970e+02    6.374e+02   6.672e+02   6.671e+02  -7.149e-02  
     285   1.692591e+04   6.333e+02   6.827e+00   1.258e-01   2.937e+01   1.152e+00    6.968e+02    6.373e+02   6.671e+02   6.671e+02   3.264e-02  
     286   1.692614e+04   6.436e+02   6.639e+00   1.258e-01   2.986e+01   1.156e+00    6.969e+02    6.373e+02   6.671e+02   6.671e+02  -5.642e-03  
     287   1.692638e+04   6.297e+02   8.927e+00   1.258e-01   2.919e+01   1.162e+00    6.968e+02    6.374e+02   6.671e+02   6.671e+02  -6.833e-03  
     288   1.692661e+04   6.553e+02   7.954e+00   1.258e-01   3.034e+01   1.159e+00    6.968e+02    6.373e+02   6.671e+02   6.671e+02   1.163e-02  
     289   1.692685e+04   6.360e+02   7.981e+00   1.258e-01   2.990e+01   1.177e+00    6.968e+02    6.372e+02   6.670e+02   6.671e+02   3.965e-02  
     290   1.692708e+04   6.525e+02   7.498e+00   1.258e-01   3.047e+01   1.168e+00    6.969e+02    6.371e+02   6.670e+02   6.671e+02   7.477e-02  
     291   1.692732e+04   6.512e+02   7.039e+00   1.258e-01   3.061e+01   1.174e+00    6.968e+02    6.372e+02   6.670e+02   6.670e+02   1.056e-02  
     292   1.692755e+04   6.728e+02   5.298e+00   1.258e-01   3.163e+01   1.181e+00    6.969e+02    6.374e+02   6.672e+02   6.670e+02  -1.254e-01  
     293   1.692779e+04   7.141e+02   4.725e+00   1.258e-01   3.374e+01   1.194e+00    6.967e+02    6.373e+02   6.670e+02   6.670e+02  -6.800e-03  
     294   1.692802e+04   6.602e+02   5.528e+00   1.258e-01   3.123e+01   1.182e+00    6.967e+02    6.373e+02   6.670e+02   6.670e+02   2.199e-02  
     295   1.692826e+04   6.526e+02   6.974e+00   1.258e-01   3.090e+01   1.186e+00    6.968e+02    6.374e+02   6.671e+02   6.670e+02  -1.064e-01  
     296   1.692849e+04   6.363e+02   8.056e+00   1.258e-01   2.985e+01   1.176e+00    6.967e+02    6.373e+02   6.670e+02   6.670e+02  -2.367e-02  
     297   1.692873e+04   6.479e+02   7.962e+00   1.258e-01   3.024e+01   1.174e+00    6.968e+02    6.373e+02   6.671e+02   6.670e+02  -8.448e-02  
     298   1.692896e+04   6.355e+02   7.570e+00   1.258e-01   2.961e+01   1.164e+00    6.967e+02    6.372e+02   6.670e+02   6.670e+02  -8.671e-03  
     299   1.692920e+04   6.159e+02   8.647e+00   1.258e-01   2.875e+01   1.164e+00    6.967e+02    6.373e+02   6.670e+02   6.670e+02  -7.045e-02  
     300   1.692943e+04   6.239e+02   7.587e+00   1.258e-01   2.894e+01   1.153e+00    6.966e+02    6.372e+02   6.669e+02   6.669e+02   2.806e-02  
     301   1.692967e+04   6.415e+02   6.642e+00   1.258e-01   2.973e+01   1.160e+00    6.967e+02    6.371e+02   6.669e+02   6.669e+02  -5.720e-03  
     302   1.692990e+04   6.173e+02   7.945e+00   1.258e-01   2.870e+01   1.161e+00    6.971e+02    6.371e+02   6.671e+02   6.669e+02  -1.772e-01  
     303   1.693014e+04   6.150e+02   6.686e+00   1.258e-01   2.870e+01   1.161e+00    6.967e+02    6.373e+02   6.670e+02   6.669e+02  -9.652e-02  
     304   1.693038e+04   6.771e+02   3.964e+00   1.258e-01   3.179e+01   1.174e+00    6.967e+02    6.370e+02   6.668e+02   6.669e+02   5.101e-02  
     305   1.693061e+04   6.263e+02   6.268e+00   1.258e-01   2.963e+01   1.181e+00    6.971e+02    6.372e+02   6.671e+02   6.669e+02  -2.598e-01  
     306   1.693085e+04   6.256e+02   6.049e+00   1.258e-01   2.964e+01   1.185e+00    6.963e+02    6.371e+02   6.667e+02   6.669e+02   1.335e-01  
     307   1.693108e+04   6.310e+02   6.803e+00   1.258e-01   3.008e+01   1.197e+00    6.960e+02    6.373e+02   6.666e+02   6.669e+02   2.295e-01  
     308   1.693132e+04   6.531e+02   5.841e+00   1.258e-01   3.108e+01   1.194e+00    6.964e+02    6.372e+02   6.668e+02   6.669e+02   4.370e-02  
     309   1.693155e+04   6.488e+02   5.714e+00   1.258e-01   3.113e+01   1.204e+00    6.960e+02    6.372e+02   6.666e+02   6.668e+02   2.482e-01  
     310   1.693179e+04   6.034e+02   4.742e+00   1.258e-01   2.907e+01   1.192e+00    6.960e+02    6.372e+02   6.666e+02   6.668e+02   2.685e-01  
     311   1.693202e+04   6.231e+02   6.164e+00   1.258e-01   3.000e+01   1.201e+00    6.961e+02    6.373e+02   6.667e+02   6.668e+02   1.274e-01  
     312   1.693226e+04   6.493e+02   7.567e+00   1.258e-01   3.063e+01   1.184e+00    6.961e+02    6.371e+02   6.666e+02   6.668e+02   1.784e-01  
     313   1.693249e+04   5.958e+02   5.253e+00   1.258e-01   2.837e+01   1.177e+00    6.960e+02    6.372e+02   6.666e+02   6.668e+02   1.929e-01  
     314   1.693273e+04   6.003e+02   5.506e+00   1.258e-01   2.833e+01   1.166e+00    6.965e+02    6.371e+02   6.668e+02   6.668e+02  -4.160e-02  
     315   1.693297e+04   5.957e+02   8.989e+00   1.258e-01   2.794e+01   1.165e+00    6.964e+02    6.372e+02   6.668e+02   6.668e+02  -3.138e-03  
     316   1.693320e+04   5.807e+02   6.566e+00   1.258e-01   2.712e+01   1.156e+00    6.965e+02    6.371e+02   6.668e+02   6.668e+02  -4.893e-02  
     317   1.693344e+04   5.859e+02   7.335e+00   1.258e-01   2.768e+01   1.172e+00    6.965e+02    6.371e+02   6.668e+02   6.668e+02  -3.120e-02  
     318   1.693367e+04   5.903e+02   9.021e+00   1.258e-01   2.752e+01   1.159e+00    6.965e+02    6.370e+02   6.667e+02   6.668e+02   1.878e-02  
     319   1.693391e+04   5.991e+02   8.812e+00   1.258e-01   2.806e+01   1.169e+00    6.965e+02    6.372e+02   6.669e+02   6.667e+02  -1.199e-01  
     320   1.693414e+04   6.256e+02   4.790e+00   1.258e-01   2.951e+01   1.170e+00    6.965e+02    6.370e+02   6.667e+02   6.667e+02  -3.708e-03  
     321   1.693438e+04   6.092e+02   6.396e+00   1.258e-01   2.871e+01   1.176e+00    6.966e+02    6.372e+02   6.669e+02   6.667e+02  -1.943e-01  
     322   1.693462e+04   6.178e+02   5.884e+00   1.258e-01   2.937e+01   1.186e+00    6.964e+02    6.370e+02   6.667e+02   6.667e+02  -1.338e-02  
     323   1.693485e+04   6.297e+02   7.156e+00   1.258e-01   2.982e+01   1.185e+00    6.966e+02    6.370e+02   6.668e+02   6.667e+02  -1.006e-01  
     324   1.693509e+04   6.429e+02   6.878e+00   1.258e-01   3.026e+01   1.179e+00    6.961e+02    6.370e+02   6.666e+02   6.667e+02   1.062e-01  
     325   1.693532e+04   6.335e+02   6.885e+00   1.258e-01   3.013e+01   1.192e+00    6.960e+02    6.371e+02   6.666e+02   6.667e+02   1.167e-01  
     326   1.693556e+04   6.387e+02   6.661e+00   1.258e-01   3.037e+01   1.189e+00    6.960e+02    6.371e+02   6.666e+02   6.667e+02   1.066e-01  
     327   1.693579e+04   6.396e+02   5.212e+00   1.258e-01   3.047e+01   1.190e+00    6.961e+02    6.371e+02   6.666e+02   6.667e+02   7.838e-02  
     328   1.693603e+04   6.826e+02   0.000e+00   1.258e-01   3.265e+01   1.187e+00    6.962e+02    6.371e+02   6.666e+02   6.666e+02   2.099e-03  
     329   1.693627e+04   6.247e+02   9.368e+00   1.258e-01   2.911e+01   1.179e+00    6.960e+02    6.369e+02   6.664e+02   6.666e+02   2.107e-01  
     330   1.693650e+04   6.216e+02   7.992e+00   1.258e-01   2.920e+01   1.181e+00    6.962e+02    6.371e+02   6.666e+02   6.666e+02  -1.247e-02  
     331   1.693674e+04   6.253e+02   7.085e+00   1.258e-01   2.963e+01   1.187e+00    6.961e+02    6.370e+02   6.665e+02   6.666e+02   8.205e-02  
     332   1.693697e+04   6.331e+02   7.625e+00   1.258e-01   2.982e+01   1.178e+00    6.961e+02    6.370e+02   6.665e+02   6.666e+02   6.749e-02  
     333   1.693721e+04   6.427e+02   7.371e+00   1.258e-01   2.996e+01   1.166e+00    6.961e+02    6.371e+02   6.666e+02   6.666e+02  -2.545e-02  
     334   1.693745e+04   6.230e+02   5.531e+00   1.258e-01   2.919e+01   1.162e+00    6.960e+02    6.369e+02   6.665e+02   6.666e+02   1.276e-01  
     335   1.693768e+04   6.077e+02   8.626e+00   1.258e-01   2.828e+01   1.160e+00    6.959e+02    6.372e+02   6.665e+02   6.666e+02   3.359e-02  
